title,artist,lyrics
"Palpite","Vanessa Rangel","Tô com saudade de você
Debaixo do meu cobertor
E te arrancar suspiros
Fazer amor

Tô com saudade de você
Na varanda em noite quente
E o arrepio frio
Que dá na gente

Truque do desejo
Guardo na boca
O gosto do beijo

Eu sinto a falta de você
Me sinto só
E aí! Será que você volta?
Tudo à minha volta é triste
E aí! O amor pode acontecer
De novo pra você
Palpite!

Tô com saudade de você
Do nosso banho de chuva
No calor na minha pele
Da língua tua

Tô com saudade de você
Censurando o meu vestido
As juras de amor
Ao pé do ouvido

Truque do desejo
Guardo na boca
O gosto do beijo

Eu sinto a falta de você
Me sinto só
E aí! Será que você volta?
Tudo à minha volta
É triste
E aí! O amor pode acontecer
De novo pra você
Palpite!

Eu sinto a falta de você
Me sinto só
E aí! Será que você volta?
Tudo à minha volta
É triste
E aí! O amor pode acontecer
De novo pra você
Palpite!

E aí, será que você volta
Tudo a minha volta é triste
E aí! o amor pode acontece
De novo pra você
Palpite!"
"Ralando o Tchan","É o Tchan","Essa é a mistura do Brasil com o Egito
Tem que ter charme pra dançar bonito
Essa é a mistura do Brasil com o Egito
Tem que ter charme pra dançar bonito

Quem vem de fora, vem chegando agora
Mexe a barriguinha sem vergonha e entre
Balance o corpo, meu bem, não demora
Que chegou a hora da dança do ventre

Quem vem de fora, vem chegando agora
Mexe a barriguinha sem vergonha e entre
Balance o corpo, meu bem, não demora
Que chegou a hora da dança do ventre

Ali Babá
O califa tá de olho no decote dela
Tá de olho no biquinho do peitinho dela
Tá de olho na marquinha da calcinha dela
Tá de olho na quebrança das cadeiras dela

Rala, ralando o Tchan, aê
Rala, ralando o Tchan
Rala, ralando o Tchan, aê
Rala, ralando o Tchan

Ela faz a cobra subir, a cobra subir, a cobra subir
Ela faz a cobra subir, a cobra subir, a cobra subir

Rala, ralando o Tchan, aê"
"Toma Juízo","Zezé Di Camargo & Luciano","Hoje estou aqui
Vim falar de mim
Preciso refazer a minha vida
Não quero ser mais um na sua estrada
A sua salvação de madrugada

Hoje estou aqui
Vai ter que decidir
Cansei de ter você pela metade
Eu quero é amor de corpo inteiro
Amor maior que o mundo, verdadeiro

Toma cuidado
A vida muda o jogo de repente
Toma juízo
Me ajuda a consertar o amor da gente

Toma cuidado
Eu posso reverter essa partida
Toma juízo
Eu vou tirar você da minha vida

Hoje estou aqui
Vim falar de mim
Preciso refazer a minha vida
Não quero ser mais um na sua estrada
A sua salvação de madrugada

Hoje estou aqui
Vai ter que decidir
Cansei de ter você pela metade
Eu quero é amor de corpo inteiro
Amor maior que o mundo, verdadeiro

Toma cuidado
A vida muda o jogo de repente
Toma juízo
Me ajuda a consertar o amor da gente

Toma cuidado
Eu posso reverter essa partida
Toma juízo
Eu vou tirar você da minha vida

Hoje estou aqui"
"Eu busco uma estrela","Gian e Giovani","No que está pensando
Pergunta meu coração
Eu estava sonhando
E seu pranto
Me despertou

Estou na tristeza
E o silêncio me abraçou
Esse sonho não faz parar
Todo pranto que já rolou

Não consigo me perdoar
E me culpo por essa dor
Se eu te amo tanto
Por que sofrer
Sem seu amor

Eu busco uma estrela
Que um dia deixei fugir
Ela levou pro céu
A razão do meu existir
Eu busco uma estrela
Que uma noite me abandonou
Uma estrela tão bela
A mulher que me conquistou

Estou na tristeza
E o silêncio me abraçou
Esse sonho não faz parar
Todo pranto que já rolou

Não consigo me perdoar
E me culpo por essa dor
Se eu te amo tanto
Por que sofrer
Sem seu amor

Eu busco uma estrela
Que um dia deixei fugir
Ela levou pro céu
A razão do meu existir
Eu busco uma estrela
Que uma noite me abandonou
Uma estrela tão bela
A mulher que me conquistou

Eu busco uma estrela
Que um dia deixei fugir
Ela levou pro céu
A razão do meu existir
Eu busco uma estrela
Que uma noite me abandonou
Uma estrela tão bela
A mulher que me conquistou"
"Conquista","Claudinho e Buchecha","Sabe, Thurururu
Estou louco pra te ver
Oh yes!
Cabe, Thurururu
Entre nós dois, um querer
Iê, iê, iê, iê!

Sabe, Thurururu
Estou louco pra te ver
Oh yes!
Cabe, Thurururu
Entre nós dois, um querer

E mesmo ao passar do tempo
Hei de ver
Você junto a mim
Nada se compara
A esse prazer
Arder, enfim
Vou gozar, delirar
Se com você, sonhar
Conquistar, esse amor
Que não se acabará
Oh yes, oh yes!

Olha, eu te amo
E te quero tanto
Beijar teu corpo nu
Não, não é mentira
Nem hipocrisia, é amor
Com você, tudo fica blue

Olha, eu te amo
E te quero tanto
Beijar teu corpo nu
Não, não é mentira
Nem hipocrisia, é amor
Com você, tudo fica blue

Thurururu! Thurururu! Thurururu!"
"Mundo dos Sonhos","Katinguelê","Você não sabe mas eu te procuro há muito sonhos

Eu sou romântico e acredito em sonhos sim
Quando se quer alguém que ama de verdade
Deseja só felicidade
E o mundo inteiro sonha com você

Passei as noites a te procurar pela cidade

Em cada rosto te via, mas não te vi enfim
Mas o destino transformou em realidade
O que parecia ser saudade
E hoje vivo com você em mim
Venha ser feliz ao lado meu
Eu não consigo sem você
Diz pra mim que seu amor é meu
Faz desse amor um sonho meu e seu ( só meu )

Venha ser feliz ao lado meu
Eu não consigo sem você
Diz pra mim que seu amor é meu"
"2345meia78","Gabriel o Pensador","Fim de semana chegando e o coitado tá no osso
Mas acaba de encontrar a solução
Coloca um caderninho no bolso
Apanha umas fichas e corre prum orelhão
É o seu velho caderninho de telefone
Com o nome e o número de um monte de mulher
E ele vai ligar pra todas
Até conseguir chamar uma gata pra sair e dar um rolé

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso

Letra A, vamo começar: Alô, por favor, Ana Maria está?
(Ela saiu com o namorado, quer deixar recado?)
Não, obrigado, deixa pra lá

Letra B, vou ligar pra essa Bianca
Tem cara de carranca, mas dá pra dar o bote
Desligou na minha cara, que tristeza!
Chamei ela de princesa e ela pensou que fosse trote

Que se dane! É até melhor assim
Eu vou ligar pra Dani que ela é gamadinha em mim
Oi, Danizinha, lembra do animal?
(Não conheço ninguém com esse nome, tchau!)

Deve tá com amnésia, vou pra letra E
2-bola-gato-69-bola-sete
É a bola da vez, Elizabete
Dizem as más línguas que ela é boa de (alô!)
Alô, a Beth está?
(Tá, mas não pode falar)
(Ela tá de boca cheia e eu tô comendo, rapá)

Que azar, liguei na hora errada
A hora da refeição é uma hora sagrada
Meu caderninho de telefone parece um cardápio
E faz um tempo que eu não como nada

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso

Letra F, quem não arrisca, não petisca
Alô, é da casa da Francisca?
(Ela se mudou, casou com um delegado de polícia, quer o número?)
Tô fora, risquei da minha lista

Há muito tempo eu conheci a Dona Guta, uma coroa enxuta
Como será que ela tá?
(Dona Guta? Vou chamar, vovó telefone)
(Hein?)
Achei melhor desligar (a-alô?)

Tentei o H, o I, e o J
E até agora não arrumei uma gata
L, M, N, O
A cada letra que passa eu me sinto mais só
P, Q, R, S.O. s
Socorro, já tô na letra X
Meu caderninho de telefone já tá perto do fim
E eu tô longe de um final feliz

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso

Ainda falta a letra Z
Mas acabaram as fichas, o que que eu vou fazer?
Disque-sex? Ah, qual é?
Chega de conversa, o que eu quero é uma mulher
Já sei, vou ligar pro 102, o disque informações
Não há nada errado nisso
(Informações, Creusa, pois não?)
Só quero uma informação, pode ser ou tá difícil?
(Queira desculpar, mas o telefone referente a este nome não consta no cadastro)

Vou ligar pra Zulmira, mas nem adianta
Ela nunca dá mole pra ninguém
Mas eu já levei um fora do alfabeto inteiro
Que que tem levar um não dela também?
Alô Zumira? Vai fazer o que hoje?
(Ah, não sei, vamo no cinema?)
Quando a esmola é demais, o santo desconfia
Essa mina deve tá com algum problema

Chegando no local que ela escolheu
Não-sei-o-que-lá-do-reino-de-Deus
Olha o nome do filme: Jesus Cristo é o Senhor
É comédia?
(Não é filme, o cinema acabou)
(Virou Igreja Evangélica)
(E eu só te trouxe aqui pro cê comprar pra mim uma vaga no céu)
Ah, irmã, deixa disso
Minha grana só vai dar pra te levar pra ir rezar lá no motel
Ah, Senhor, olha onde eu vim parar
Ah, relaxa, meu amor, ajoelhou?
Então vai ter que rezar

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso

(Ah, isso é tentação do capeta)
Ah, que isso, mulher, vem fazer o canguru perneta

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso

2345Meia78
Tá na hora de molhar o biscoito
Eu tô no osso, mas eu não me canso
Tá na hora de afogar o ganso"
"Nega Vá","É O Tchan","Quem nasceu pra você
Fui eu nêga
Você é minha
E eu sou todinho seu

De quem é a boquinha, nêga?
Ela é sua, meu neguinho
De quem é o queixinho, nêga?
Ai, é seu também
De quem é o pescocinho, nêga?
Ele é seu, meu bem
Então chega pra cá
Pra recomeçar esse vai-e-vem

Venha, nêga, vá
Venha, nêga, vá
Venha, nêga, vá
Venha, nêga, vá, venha

De quem é o peitinho, nêga?
Eu falei que é seu, meu bem
De quem é o umbiguinho, nêga?
Mas ele é seu também

E esse lindo requebrado?
Eu falei que é seu, meu bem
Então, venha pra cá
Pra recomeçar
Esse vai-e-vem
Vai-e-vem, vai-e-vem, venha

Venha, nêga, vá...

Quem nasceu pra você?
Fui eu
Sou toda sua
Você é todinho meu

Quem nasceu pra você ?
Fui eu, nêga
Você é minha
E eu sou todinho seu

De quem é a boquinha, nêgo?
Ai, ela é sua, meu bem
De quem é o queixinho, nêgo?
Ai, ele é seu também, todo seu
De quem é o pescocinho, nêgo?
Ele é seu, meu bem, loirinha

Então, chega pra cá
Pra recomeçar
Esse vai-e-vem

Venha, nêgo, vá...

De quem é o peitinho, nêgo?
Ele é seu, meu bem
De quem é o umbiguinho, nêgo?
Ele é seu também
E esse lindo piu-piu, neguinho?
Todo, todo seu
Então, chega pra cá
Pra recomeçar
Esse vai-e-vem

Venha, nêgo, vá..."
"Utopia","Art Popular","Pra se dizer
Que a emoção
Vem depois da razão
Faz o coração
Morrer de paixão
Renunciar alguém
Só traz a dor

Soma da solidão
Se torna mais veloz
Pro sorriso apagar
Minha mente tornar
Abismo de criar
Amar amando amor assim
Sei lá!

Poder dizer que o amor
É uma certeza
Realidade enfim
Se perde no canto calado
A procura de outro
Por fim

É esperar por alguém
Que não vem
E sentir-se como outro gen
Será utopia ou realidade
Querer estar com alguém
Que se ame assim

Poder dizer que o amor
É uma certeza
Realidade enfim
Se perde no canto calado
A procura de outro
Por fim

É esperar por alguém
Que não vem
E sentir-se como outro gen
Será Utopia ou realidade
Querer estar com alguém
Que se ame assim"
"Nobre Vagabundo","Daniela Mercury","Quanto tempo tenho pra matar essa saudade?
Meu bem, o ciúme é pura vaidade
Se tu foge, o tempo logo traz ansiedade
Respirar o amor, aspirando liberdade
Respirar o amor, aspirando liberdade

Quanto tempo tenho pra matar essa saudade?
Meu bem, o ciúme é pura vaidade
Se tu foge, o tempo logo traz ansiedade
Respirar o amor, aspirando liberdade

Tenho a vida doida, encabeço o mundo
Sou ariano torto, vivo de amor profundo
Sou perecível ao tempo, vivo por um segundo
Perdoa, meu amor, esse nobre vagabundo

Quanto tempo tenho pra matar essa saudade?
Meu bem, o ciúme é pura vaidade
Se tu foge, o tempo logo traz ansiedade
Respirar o amor, aspirando liberdade

Tenho a vida doida, encabeço o mundo
Sou ariano torto, vivo de amor profundo
Sou perecível ao tempo, vivo por um segundo
Perdoa, meu amor, esse nobre vagabundo

Sou perecível ao tempo, vivo por um segundo
Perdoa, meu amor, esse nobre vagabundo
Perdoa, meu amor, esse nobre vagabundo
Perdoa, meu amor, esse nobre vagabundo

Quanto tempo tenho pra matar essa saudade?
Meu bem, o ciúme é pura vaidade
Se tu foge, o tempo logo traz ansiedade
Respirar o amor, aspirando liberdade

Tenho a vida doida, encabeço o mundo
Sou ariano torto, vivo de amor profundo
Sou perecível ao tempo, vivo por um segundo
Perdoa, meu amor, esse nobre vagabundo
Perdoa, meu amor, esse nobre vagabundo
Perdoa, meu amor, esse nobre vagabundo"
"Bagulho no Bumba","Os Virgulóides","Nessa bumba eu não ando mais
Acharam um bagulho no banco de trás
Nessa bumba eu não ando mais
Acharam um bagulho no banco de trás

O motorista se levantou
Falou que o bagulho era do cobrador
E o cobrador, muito invocado
Falou que o bagulho é de quem tá sentado

É, é, é
Eu acho que o bagulho é de quem tá de pé
É, é, é
Eu acho que o bagulho é de quem tá de pé

Nessa bumba eu não ando mais
Acharam um bagulho no banco de trás
Nessa bumba eu não ando mais
Acharam um bagulho no banco de trás

Todo mundo foi revistado
Polícia não achou nenhum culpado
Olharam em bolsa e sapato
Neguinho ficou até pelado (e gritou!)

É, é, é
Eu acho que o bagulho é de quem tá de pé
É, é, é
Eu acho que o bagulho é de quem tá de pé

- De quem que é esse bagulho, rapaziada?
- Num sei de nada!
- Aí, motorista! Toca pra delegacia
Que 'cês vão entrar numa fria

O pessoal ficou revoltado
Em dar satisfação ao delegado
O pessoal ficou revoltado
Em dar satisfação ao delegado

E o delegado só perguntava
Quem que é o dono desse baseado?
E o delegado só perguntava
Quem que é o dono desse baseado?

É, é, é
Eu acho que o bagulho é de quem tá de pé
É, é, é
Eu acho que o bagulho é de quem tá de pé"
"Me Dê Uma Chance","Raça Negra","Sabe paixão
Tantas vezes te deixei sozinha
Pra viver uma aventura vulgar
Mesmo sabendo que você
Era o melhor lugar

As vezes neguei
Meu sorriso meu abraço
Quem sabe até eu tive medo paixão
De entregar inteiro o meu coração

Hoje eu sei
O quanto sofre o meu peito
Pensei que eu tinha o direito
Sobre sua vida o seu corpo e seu coração
Me liguei
Talvez agora seja tarde
Eu cometi tantas bobagens
Me dê uma chance
Eu preciso de perdão

Quero me explicar amor
Eu fui levado pela minha emoção
Sei que paguei por vacilar
Se o que eu queria
Estava ali em minhas mãos

Dói solidão
Não dá pra te tirar aqui do peito
Foi ilusão não vou negar
Também tenho meus defeitos"
"Engraçadinha","Katinguele","Linda de viver, que gracinha, minha tentação
Conhecer você, trouxe vida à minha inspiração
Pra te ver cantar, dizer nessa canção
Que eu me apaixonei, me entreguei de paixão

Vivo a te olhar, pra chamar sua atenção
Mas minha timidez não me deixou coragem de chegar
Pra te declarar todo meu amor
Mas hei de conquistar um cantinho no seu coração

Engraçadinha, linda de viver, tão linda, linda sim
Me amarrou, me enfeitiçou, és minha vida
Engraçadinha, eu me apaixonei, tão linda, linda sim
Me amarrou, me enfeitiçou, és minha vida."
"Felicidade","Paulo Ricardo","Felicidade agora

Você me deixou e foi embora

Felicidade eu não sei

De você, nem de mim

Deixei que você se fosse

agora sofro

Sem você aqui

Felicidade escuta

E vê se me entende e me desculpa

Felicidade eu não sei

De você, nem de mim

Deixei que você se fosse

agora sofro

Sem você aqui

É bem possível, que você

se esqueça

De tudo que houve entre

nós

Mas aconteça o que

acontecer

Estarei do seu lado

Porque te amo

já não sei de nós dois

Deixei que você se fosse

agora sofro

Sem você aqui"
"Fada","Fundo de Quintal","Para ver o Sol brilhar
Basta olhar
Seu olhar a me olhar feliz
Para o mundo se encantar
Basta ouvir seu cantar, assim

Feito um canto no ar
Onde me vou perfilar
Entre os que vão lhe adorar

E se acaso você for, meu amor
Ao voltar, vai voltar bem-vinda
E qualquer que seja a cor do pintor
Vai pintar mais linda

Perco o rumo se não lhe achar
Só há prazer se é você quem dá
A minha chave e o segredo

Fada, que ao me tocar me fez um rei
Tarda, mas sempre acerta onde eu errei
Por nada, amor, eu hei de lhe perder
Você é mais, é muito mais
Bem mais do que sonhei"
"Peão apaixonado","Rionegro e Solimões","Eu vou com tudo
Hoje eu não fico de fora
Se a saudade apertar
Eu chego o relho e meto a espora

Nada derruba um peão apaixonado
Que deixou em outro estado
A mulher que mais adora

Eu vou com tudo
Hoje eu não fico de fora
Se a saudade apertar
Eu chego o relho e meto a espora

Pula boi, pula cavalo
Pula cavalo e boi
Coração pula no peito
Lembrando o amor que se foi

Foi felicidade
Felicidade, sim
Coração pula no peito
Saudade que não tem fim

Foi felicidade
Felicidade, sim
Coração pula no peito
Saudade que não tem fim

Eu vou com tudo
Hoje eu não fico de fora
Se a saudade apertar
Eu chego o relho e meto a espora

Nada derruba um peão apaixonado
Que deixou em outro estado
A mulher que mais adora

Eu vou com tudo
Hoje eu não fico de fora
Se a saudade apertar
Eu chego o relho e meto a espora"
