title,artist,lyrics
"Malandragem","Cassia Eller","Quem sabe eu ainda sou uma garotinha
Esperando o ônibus da escola, sozinha
Cansada com minhas meias três quartos
Rezando baixo pelos cantos
Por ser uma menina má

Quem sabe o príncipe virou um chato
Que vive dando no meu saco
Quem sabe a vida é não sonhar

Eu só peço a Deus
Um pouco de malandragem
Pois sou criança
E não conheço a verdade
Eu sou poeta e não aprendi a amar
Eu sou poeta e não aprendi a amar

Bobeira é não viver a realidade
E eu ainda tenho uma tarde inteira
Eu ando nas ruas
Eu troco um cheque
Mudo uma planta de lugar
Dirijo meu carro
Tomo o meu pileque
E ainda tenho tempo pra cantar

Eu só peço a Deus
Um pouco de malandragem
Pois sou criança
E não conheço a verdade
Eu sou poeta e não aprendi a amar
Eu sou poeta e não aprendi a amar

Eu ando nas ruas
Eu troco um cheque
Mudo uma planta de lugar
Dirijo meu carro
Tomo o meu pileque
E ainda tenho tempo pra cantar

Eu só peço a Deus
Um pouco de malandragem
Pois sou criança
E não conheço a verdade
Eu sou poeta e não aprendi a amar
Eu sou poeta e não aprendi a amar

Quem sabe eu ainda sou uma garotinha!"
"Acima do sol","Skank","Uuh, uuh, uuh
Uuh, uuh, uuh
Uuh, uuh, uuh

Assim ela já vai
Achar o cara que lhe queira
Como você não quis fazer
Sim, eu sei que ela só vai
Achar alguém pra vida inteira
Como você não quis

Tão fácil perceber
Que a sorte escolheu você
E você, cego, nem nota
Quando tudo ainda é nada
Quando o dia é madrugada
Você gastou sua cota

Eu não posso te ajudar
Esse caminho não há outro, não
Que por você faça
Eu queria insistir
Mas o caminho só existe
Quando você passa

Uuh, uuh, uuh

Quando muito ainda é pouco
Você quer, infantil e louco
Um sol acima do Sol
Mas quando sempre é sempre nunca
Quando ao lado ainda é muito mais longe
Que qualquer lugar

Oh, um dia ela já vai
Achar o cara que lhe queira
Como você não quis fazer
Sim, eu sei que ela só vai
Achar alguém pra vida inteira
Como você não quis

Uuh, uuh, uuh
Uuh, uuh, uuh

Se a sorte lhe sorriu
Porque não sorrir de volta
Você nunca olha a sua volta
Não quero estar sendo mau
Moralista ou banal
Aqui está o que me afligia

Oh, um dia ela já vai
Achar o cara que lhe queira
Como você não quis fazer
Sim, eu sei que ela só vai
Achar alguém pra vida inteira
Como você não quis

Uuh, uuh, uuh
Uuh, uuh, uuh
Uuh, uuh, uuh
Uuh, uuh, uuh"
"Vou Te Procurar","Os Travessos","Hoje um casal
Me fez lembrar nós dois
Daquele tempo bom
Tempo do nosso amor

Eu e você
Num mesmo coração
Não paro de pensar
Na nossa canção

Lá fora a chuva cai
Não vejo mais o teu olhar
Já não aguento mais
Ficar sem te ver

Lá fora a chuva cai
Não vejo mais o teu olhar
Já não aguento mais
Ficar sem te ver

Vou te procurar aonde for
E acabar de vez com essa dor
No fim do arco-íris vai estar
Toda paz do nosso amor

Hoje um casal
Me fez lembrar nós dois
Daquele tempo bom
Tempo do nosso amor

Lá fora a chuva cai
Não vejo mais o teu olhar
Já não aguento mais
Ficar sem te ver

Lá fora a chuva cai
Não vejo mais o teu olhar
Já não aguento mais
Ficar sem te ver

Vou te procurar aonde for
E acabar de vez com essa dor
No fim do arco-íris vai estar
Toda paz do nosso amor

Eu vou te procurar aonde for
E acabar de vez com essa dor
No fim do arco-íris vai estar
Toda paz do nosso amor"
"Minha Timidez","KLB","Quero tanto dizer
Que eu só penso em você
Mas a minha timidez
Não deixa

Você diz no olhar
Que tem medo de amar
E confunde
Mais a minha cabeça

Eu queria tanto me entregar
Te mostrar todo o meu sentimento
Já tentei mas te esquecer não dá
Você vive em meu pensamento

Ah
Sha la la la la
Como eu quero te amar
Te amar
Te amar

Para de brincar
Com o meu coração
Oh não
Oh não

Quero tanto dizer
Que eu só penso em você
Mas a minha timidez
Não deixa

Você diz no olhar
Que tem medo de amar
E confunde
Mais a minha cabeça

Sei que um dia você vai notar
Que ninguém já te amou desse jeito
O meu sonho é poder te dar
Todo o amor que eu guardo em meu peito

Ah
Sha la la la la
Como eu quero te amar
Te amar
Te amar

Para de brincar
Com o meu coração
Oh não
Oh não

Ah
Sha la la la la
Como eu quero te amar
Te amar
Te amar

Para de brincar
Com o meu coração
Oh não
Oh não
Oh não"
"Passou da Conta","ZeZé di Camargo & Luciano","Passou da conta
Agora chega
Está escrito em seu olhar
O sentimento quando acaba
Coração então desaba
Dá vontade de chorar

O beijo não é mais gostoso
Fazer amor não dá prazer
Já não te sinto em meu abraço
Só eu sei o que é que eu passo
Nessa falta de você

Vai amanhecer
E desta vez
Eu quero acordar sozinho
Vai ser melhor pra nós
Vai ser melhor pra mim
Vai ser melhor assim

Vai, vou te esquecer
Se você já não me quer mais
Na sua vida
Eu vou lembrar você
Mas tenho que esquecer
Nossos caminhos
Já não tem outra saída

O beijo não é mais gostoso
Fazer amor não dá prazer
Já não te sinto em meu abraço
Só eu sei o que é que eu passo
Nessa falta de você

Vai amanhecer
E desta vez
Eu quero acordar sozinho
Vai ser melhor pra nós
Vai ser melhor pra mim
Vai ser melhor assim

Vai, vou te esquecer
Se você já não me quer mais
Na sua vida
Eu vou lembrar você
Mas tenho que esquecer
Nossos caminhos
Já não tem outra saída

Vai amanhecer
E desta vez
Eu quero acordar sozinho
Vai ser melhor pra nós
Vai ser melhor pra mim
Vai ser melhor assim

Vai, vou te esquecer
Se você já não me quer mais
Na sua vida
Eu vou lembrar você
Mas tenho que esquecer
Nossos caminhos
Já não tem outra saída"
"Faça O Que Eu Digo!","Exaltasamba","Faça o que eu digo, joga de banda
Vem cá comigo,que eu te mostro o que que é samba

Eu só preciso que você se entregue feito seu amor
Que seja a música teu colo, meu tempero, teu sabor
De vez em quando quebra tudo, vai descendo até o chão
E tudo é nada se ninguém agita na palma da mão

Faça o que eu digo, joga de banda
Vem cá comigo,que eu te mostro o que que é samba

Ninguém combina mas termina aqui no meu ziriguidum
Não leve a mal, mas afinal, sambar não é pra qualquer um
Parece até que o pé desliza e avisa só pro coração
Mas tudo é nada se ninguém agita na palma da mão"
"Que ves","Tihuana","Olhando no olho posso viajar
Falta em mim o truque saber aceitar
Estamos em busca de um ponto final
Pra poder chegar de uma só vez

Que vês? Que vês quando me vês?
Quando a mentira acabará?

A prece pra Deus pode nos enganar
O bem e o mal ainda podem se encontrar
O fim se aproxima com vistas para o mar
Cruzando a vida sem se preocupar

Que vês? Que vês quando me vês?
Quando a mentira acabará?

O fim se aproxima com vista para o mar
Cruzando a vida sem se preocupar

Que vês? Que vês quando me vês?
Quando a mentira acabará?"
"Ando meio desligado","PATO FU","Ando meio desligado
Eu nem sinto
Meus pés no chão
Olho, e não vejo nada
Eu só penso
Se você me quer...

Eu nem vejo a hora
De lhe dizer
Aquilo tudo
Que eu decorei
E depois do beijo
Que eu já sonhei
Você vai sentir
Mas por favor
Não me leve a mal
Eu só quero
Que você me queira
Não me leve a mal
Não leve a mal...

Ando meio desligado
Eu nem sinto
Meus pés no chão
Olho, e não vejo nada
Eu só penso
Se você me quer...

Eu nem vejo a hora
De lhe dizer
Aquilo tudo
Que eu decorei
E depois do beijo
Que eu já sonhei
Você vai sentir
Mas por favor
Não me leve a mal
Eu só quero
Que você me queira
Não me leve a mal
Não leve a mal...

Eu só quero
Que você me queira...

Não me leve a mal
Não leve a mal
Não me leve a mal
Não leve a mal..."
"Reggae do Manero","Raimundos","Se eu uso a manga da camisa que é dobrada
A calça bag bem rasgada é porque eu sou fulêro
Se eu vou pro centro no domingo
Do perfume eu uso um pingo
Que deixa fedendo o prédio inteiro
Pente redondo tem
Cê me pergunta eu lhe respondo
Eu tomo pinga com a Dominga, dançando, curtindo Wando
E não consigo nem levantar pra mudar o disco
Um bicho velho cheio de risco mau serve pra abanar
Eu tô comendo bem no restaurante morte lenta
A cozinheira é uma nojenta
Que vive limpando a venta no avental
Eu tô passando mal, tô com saudade de mainha

Ô mãe! Vê se me manda um dinheiro
Que eu tô no banheiro
E não tem nem papel pra cagar
Ô mãe! Esse seu filho é maneiro
Aqui no estrangeiro nenhuma mulher
Que me dá

Meu cabelo eu não sei quem rapô
Entupiu a privada, entupiu
Ai, meu Deus!
Oh oh ah ah...uh

Cê é bonito
Cê é bonito
Cê é bonito demais
Ocê é um cara manêro
Cê é bonito
Cê é bonito
Cê é bonito demais
Bonito mais que o mundo inteiro

Cê é bonito
Cê é bonito
Cê é bonito demais
Cê é bonito"
"Apenas Mais uma de Amor","Lulu Santos","Eu gosto tanto de você
Que até prefiro esconder
Deixo assim, ficar subentendido
Como uma ideia que existe na cabeça
E não tem a menor obrigação de acontecer

Eu acho tão bonito isso
De ser abstrato, baby
A beleza é mesmo tão fugaz
É uma ideia que existe na cabeça
E não tem a menor pretensão de acontecer

Pode até parecer fraqueza
Pois que seja fraqueza então
A alegria que me dá
Isso vai sem eu dizer

Se amanhã não for nada disso
Caberá só a mim esquecer
O que eu ganho, o que eu perco
Ninguém precisa saber

Eu gosto tanto de você
Que até prefiro esconder
Deixo assim, ficar subentendido
Como uma ideia que existe na cabeça
E não tem a menor pretensão de acontecer

Pode até parecer fraqueza
Pois que seja fraqueza então
A alegria que me dá
Isso vai sem eu dizer

Se amanhã não for nada disso
Caberá só a mim esquecer
E eu vou sobreviver
O que eu ganho, o que eu perco
Ninguém precisa saber"
